name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001
BasicAverageShares,,"609,000,000","613,000,000","619,000,000","621,000,000","621,000,000","620,000,000","618,000,000","616,000,000","614,000,000","516,000,000","324,000,000","323,000,000","326,000,000","328,000,000","329,000,000","330,000,000","332,000,000","331,000,000","330,000,000","328,000,000","327,000,000","326,000,000","325,000,000","324,000,000","295,700,000","280,400,000","281,000,000","283,000,000","282,800,000","283,100,000","285,500,000","288,000,000","288,700,000","289,200,000","289,900,000","291,000,000","292,300,000","292,400,000","292,700,000","289,700,000",,"300,900,000","303,600,000","301,500,000",,"332,200,000","376,500,000","373,300,000",,"191,100,000","190,300,000","190,000,000",,"189,541,000","192,538,000","194,542,000",,"193,171,000","192,743,000","191,898,000",,"190,680,000","192,224,000","169,989,000",,"62,017,000","61,899,000","61,794,000",,"62,588,000","63,083,000","63,677,000",,"65,019,000","65,536,000","65,840,000",,"68,850,000","69,052,000","68,868,000",,"68,618,000","68,268,000"
DilutedAverageShares,,"614,000,000","619,000,000","624,000,000","621,000,000","628,000,000","627,000,000","625,000,000","625,000,000","614,000,000","524,000,000","327,000,000","326,000,000","329,000,000","331,000,000","333,000,000","334,000,000","337,000,000","336,000,000","334,000,000","333,000,000","331,000,000","330,000,000","329,000,000","327,000,000","299,200,000","283,800,000","284,400,000","286,800,000","286,500,000","287,000,000","289,200,000","291,900,000","293,000,000","293,200,000","294,300,000","295,500,000","297,800,000","297,900,000","298,300,000","295,400,000",,"306,800,000","310,900,000","308,700,000",,"339,200,000","384,600,000","379,900,000",,"194,600,000","192,700,000","191,600,000",,"191,822,000","194,448,000","196,537,000",,"196,649,000","196,977,000","195,807,000",,"193,626,000","195,374,000","172,987,000",,"63,313,000","63,029,000","62,859,000",,"63,849,000","64,272,000","64,643,000",,"65,820,000","66,077,000","66,202,000",,"69,451,000","70,404,000","69,963,000",,"68,618,000","68,268,000"
TotalOperatingIncomeAsReported,"1,055,000,000","455,000,000","138,000,000","363,000,000","99,000,000","167,000,000","231,000,000","46,000,000","108,000,000","123,000,000","140,000,000","391,000,000","315,000,000","469,000,000","342,000,000","353,000,000","294,000,000","485,000,000","388,000,000","359,000,000","260,000,000","433,000,000","398,000,000","283,000,000","184,000,000","258,800,000","338,300,000","287,000,000","215,100,000","351,100,000","323,700,000","309,700,000","283,700,000","223,600,000","318,100,000","247,600,000","275,100,000","286,100,000","287,900,000","282,700,000","229,500,000","317,600,000","276,400,000","258,900,000","213,900,000","253,500,000","176,100,000","176,900,000","183,800,000","-57,100,000","135,700,000","117,400,000","81,900,000","90,629,000","125,750,000","174,123,000","171,778,000","229,257,000","178,897,000","183,934,000","164,158,000","164,909,000","169,492,000","152,716,000","104,810,000","61,508,000","43,018,000","43,377,000","37,052,000","58,862,000","47,053,000","42,650,000","35,546,000","52,519,000","43,523,000","37,402,000","20,956,000","48,559,000","37,291,000","38,318,000","27,781,000","46,358,000","42,721,000","35,850,000"
TotalExpenses,"12,620,000,000","3,217,000,000","3,167,000,000","3,112,000,000","3,124,000,000","3,013,000,000","2,966,000,000","2,916,000,000","2,970,000,000","3,219,000,000","2,595,000,000","1,721,000,000","1,742,000,000","1,698,000,000","1,647,000,000","1,753,000,000","1,772,000,000","1,844,000,000","1,810,000,000","1,982,000,000","1,995,000,000","2,013,000,000","1,911,000,000","2,022,000,000","1,997,000,000","1,616,000,000","1,240,500,000","1,299,800,000","1,339,700,000","1,338,000,000","1,281,600,000","1,289,400,000","1,236,600,000","1,354,900,000","1,183,600,000","1,264,900,000","1,202,900,000","1,214,000,000","1,149,000,000","1,174,500,000","1,217,400,000","1,167,700,000","1,149,800,000","1,182,800,000","1,169,500,000","1,142,800,000","1,036,200,000","1,109,200,000","1,065,800,000","1,206,400,000","715,000,000","717,400,000","715,900,000","744,651,000","768,094,000","1,164,915,000","1,119,174,000","1,101,157,000","989,170,000","992,304,000","959,908,000","964,160,000","911,159,000","869,230,000","796,126,000","231,518,000","232,746,000","232,646,000","225,406,000","222,980,000","215,607,000","241,474,000","227,863,000","219,593,000","212,268,000","209,990,000","219,213,000","214,692,000","217,215,000","217,051,000","207,061,000","186,390,000","175,262,000","169,566,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"417,000,000","291,000,000","158,000,000","341,000,000","-373,000,000","104,000,000","20,000,000","19,000,000","15,000,000","-158,000,000","154,000,000","154,000,000","148,000,000","298,000,000","154,000,000","212,000,000","182,000,000","988,000,000","61,000,000","132,000,000","138,000,000","207,000,000","185,000,000","121,000,000","55,000,000","105,200,000","175,200,000","240,200,000","110,900,000","195,300,000","150,500,000","178,800,000","154,500,000","71,900,000","172,300,000","104,800,000","144,100,000","136,700,000","86,800,000","150,600,000","87,100,000","117,000,000","136,300,000","123,500,000","92,800,000","110,600,000","110,400,000","89,900,000","93,600,000","-53,900,000","67,600,000","59,200,000","33,000,000","28,770,000","43,623,000","71,907,000","70,500,000","108,411,000","245,304,000","148,004,000","59,503,000","75,120,000","78,580,000","66,029,000","39,358,000","36,310,000","23,269,000","47,544,000","23,196,000","37,115,000","29,100,000","24,937,000","20,658,000","32,252,000","26,325,000","22,968,000","12,192,000","29,010,000","21,983,000","22,944,000","16,047,000","26,509,000","24,059,000","21,269,000"
NormalizedIncome,"564,460,000","291,000,000","319,600,000","341,000,000","-373,000,000","237,333,333.333","20,000,000","19,000,000","15,000,000","-158,000,000","220,990,000","154,000,000","148,000,000","298,000,000","231,900,000","212,000,000","182,000,000","988,000,000","61,000,000","132,000,000","138,000,000","207,000,000","185,000,000","120,000,000","55,000,000","105,500,000","176,900,000","242,400,000","114,000,000","202,400,000","151,700,000","179,700,000","154,900,000","76,400,000","175,600,000","91,200,000","148,000,000","129,319,457.598","148,790,103.27","157,075,969.683","109,639,946.381","174,473,796.791","145,885,641.264","129,435,925.35","93,956,769.437","129,287,012.987","221,687,678.437","98,142,344.828","98,038,082.557","26,603,125","66,682,621.083","55,997,379.913","33,513,872.832","39,694,921.881","46,817,203.54","72,100,006.334","69,148,931.187","101,417,293.336","84,223,050.632","89,430,835.978","59,083,497.43","74,105,270.98","78,960,898.888","65,494,674.686","40,659,859.987","37,427,715.609","26,470,400","25,031,684.569","21,052,069.621","34,891,408.05","27,589,782.934","24,883,449.27","20,519,397.987","23,945,388.052","26,027,563.644","22,174,204.033","20,026,128.667","30,657,446.415","27,637,226.67","22,581,534.57","15,933,379.805","26,388,134.288","23,825,364.173","21,384,897.639"
InterestIncome,"2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,100,000","1,300,000","700,000","1,400,000","500,000","800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"216,000,000","47,000,000","46,000,000","48,000,000","74,000,000","87,000,000","84,000,000","88,000,000","80,000,000","147,000,000","95,000,000","72,000,000","75,000,000","89,000,000","80,000,000","73,000,000","72,000,000","92,000,000","84,000,000","91,000,000","93,000,000","119,000,000","98,000,000","93,000,000","93,000,000","90,300,000","35,600,000","35,800,000","37,400,000","52,100,000","37,700,000","41,900,000","41,100,000","53,800,000","43,700,000","49,400,000","51,700,000","61,300,000","54,000,000","56,600,000","59,400,000","70,500,000","60,500,000","65,800,000","68,000,000","71,300,000","60,900,000","19,300,000","28,300,000","37,000,000","33,200,000","31,800,000","32,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-214,000,000","-45,000,000","-46,000,000","-48,000,000","-74,000,000","-82,000,000","-84,000,000","-88,000,000","-80,000,000","-95,000,000","-95,000,000","-72,000,000","-75,000,000","-72,000,000","-80,000,000","-73,000,000","-72,000,000","-70,000,000","-84,000,000","-91,000,000","-93,000,000","-99,000,000","-98,000,000","-93,000,000","-93,000,000","-74,600,000","-35,600,000","-35,800,000","-37,400,000","-36,800,000","-37,700,000","-41,900,000","-41,100,000","-43,400,000","-43,700,000","-49,400,000","-51,700,000","-52,700,000","-54,000,000","-56,600,000","-59,400,000","-64,500,000","-60,500,000","-65,800,000","-68,000,000","-64,900,000","-60,900,000","-19,300,000","-28,300,000","-36,300,000","-31,800,000","-31,300,000","-31,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"1,005,000,000","463,000,000","248,000,000","687,000,000","-394,000,000","189,000,000","227,000,000","120,000,000","69,000,000","-36,000,000","304,000,000","271,000,000","263,000,000","489,000,000","284,000,000","349,000,000","297,000,000","511,000,000","206,000,000","363,000,000","316,000,000","452,000,000","392,000,000","282,000,000","183,000,000","266,100,000","317,100,000","439,100,000","213,700,000","363,200,000","268,900,000","308,500,000","283,200,000","233,700,000","324,000,000","185,700,000","280,200,000","293,600,000","286,400,000","280,900,000","208,600,000","257,500,000","275,700,000","258,700,000","217,200,000","248,400,000","194,000,000","164,300,000","178,500,000","-55,800,000","138,500,000","123,400,000","83,900,000","90,629,000","125,750,000","174,123,000","171,778,000","229,257,000","178,897,000","183,934,000","164,158,000","164,909,000","169,492,000","152,716,000","104,810,000","64,368,000","50,028,000","43,377,000","37,052,000","58,862,000","47,053,000","42,650,000","35,546,000","52,519,000","43,523,000","37,402,000","20,956,000","48,559,000","37,291,000","38,318,000","27,781,000","46,358,000","42,721,000","35,850,000"
EBITDA,"5,020,000,000"
ReconciledCostOfRevenue,"8,682,000,000","2,251,000,000","2,178,000,000","2,135,000,000","2,118,000,000","2,110,000,000","2,104,000,000","2,046,000,000","2,089,000,000","1,987,000,000","1,838,000,000","1,404,000,000","1,381,000,000","1,377,000,000","1,364,000,000","1,414,000,000","1,414,000,000","1,504,000,000","1,483,000,000","1,612,000,000","1,582,000,000","1,553,000,000","1,527,000,000","1,600,000,000","1,553,000,000","1,232,600,000","1,021,300,000","1,069,000,000","1,070,300,000","1,117,200,000","1,075,100,000","1,092,800,000","1,050,000,000","1,054,800,000","994,600,000","1,028,200,000","1,008,000,000","1,007,500,000","968,800,000","981,100,000","1,010,300,000","1,010,200,000","984,300,000","1,007,500,000","996,000,000","956,800,000","897,300,000","912,200,000","907,200,000","1,000,200,000","600,500,000","602,700,000","594,300,000","652,605,000","661,995,000","962,964,000","928,555,000","931,788,000","838,912,000","842,946,000","813,316,000","814,932,000","772,580,000","719,718,000","622,337,000","202,826,000","201,997,000","196,466,000","190,292,000","192,663,000","186,142,000","209,564,000","198,293,000","193,472,000","182,256,000","180,977,000","176,057,000","183,264,000","179,132,000","188,936,000","179,108,000","163,166,000","150,651,000","144,479,000"
ReconciledDepreciation,"4,015,000,000","1,034,000,000","1,057,000,000","971,000,000","953,000,000","954,000,000","930,000,000","916,000,000","914,000,000","956,000,000","752,000,000","368,000,000","368,000,000","360,000,000","354,000,000","354,000,000","352,000,000","358,000,000","348,000,000","346,000,000","339,000,000","298,000,000","292,000,000","291,000,000","293,000,000","205,200,000","156,400,000","154,500,000","153,400,000","160,200,000","157,000,000","156,500,000","152,600,000","157,200,000","151,900,000","152,300,000","153,200,000","159,600,000","156,000,000","159,100,000","158,100,000","165,600,000","161,600,000","155,600,000","154,400,000","159,700,000","154,700,000","152,300,000","152,800,000","155,600,000","94,300,000","92,100,000","92,000,000","121,637,000","113,187,000","121,820,000","125,556,000","139,298,000","135,227,000","114,004,000","138,936,000","115,246,000","111,135,000","110,374,000","96,795,000","16,512,000","15,842,000","16,088,000","15,622,000","14,382,000","16,935,000","11,342,000","11,084,000","12,293,000","15,113,000","10,250,000","9,812,000","9,685,000","7,652,000","11,707,000","10,006,000","13,162,000","11,810,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"417,000,000","291,000,000","158,000,000","341,000,000","-373,000,000","104,000,000","20,000,000","19,000,000","15,000,000","-158,000,000","154,000,000","154,000,000","148,000,000","298,000,000","154,000,000","212,000,000","182,000,000","988,000,000","61,000,000","132,000,000","138,000,000","207,000,000","185,000,000","120,000,000","55,000,000","105,500,000","176,900,000","242,400,000","114,000,000","202,400,000","151,700,000","179,700,000","154,900,000","76,400,000","175,600,000","91,200,000","148,000,000","145,300,000","147,800,000","155,800,000","95,800,000","123,000,000","145,400,000","129,300,000","96,100,000","121,300,000","134,300,000","90,200,000","94,700,000","-60,200,000","67,600,000","59,600,000","34,300,000","40,777,000","45,625,000","73,510,000","68,863,000","108,411,000","201,262,000","148,004,000","59,503,000","75,120,000","78,580,000","66,029,000","39,358,000","36,301,000","22,667,000","25,391,000","21,155,000","35,314,000","27,775,000","24,937,000","20,658,000","32,252,000","26,325,000","22,968,000","12,192,000","29,010,000","21,983,000","22,944,000","16,047,000","26,509,000","24,059,000","21,269,000"
TotalUnusualItemsExcludingGoodwill,"-202,000,000","0","-202,000,000",,,"-136,000,000","0",,,"0","-87,000,000",,,"0","-95,000,000",,,,,,,,,,,,,,,,,,,,,,,"24,200,000","-1,500,000","-1,800,000","-20,900,000","-75,200,000","-700,000","-200,000","3,300,000","-11,500,000","-137,000,000","-12,600,000","-5,300,000","-136,300,000","1,400,000","5,500,000","1,200,000","1,601,000","-1,884,000","2,183,000","-451,000","11,101,000","185,776,000","92,856,000","668,000","1,613,000","-593,000","866,000","-2,110,000","-1,837,000","-6,339,000","576,000","165,000","608,000","294,000","85,000","220,000","13,085,000","474,000","1,265,000","-12,485,000","-2,668,000","-9,214,000","587,000","184,000","201,000","383,000","-190,000"
TotalUnusualItems,"-202,000,000","0","-202,000,000",,,"-136,000,000","0",,,"0","-87,000,000",,,"0","-95,000,000",,,,,,,,,,,,,,,,,,,,,,,"24,200,000","-1,500,000","-1,800,000","-20,900,000","-75,200,000","-700,000","-200,000","3,300,000","-11,500,000","-137,000,000","-12,600,000","-5,300,000","-136,300,000","1,400,000","5,500,000","1,200,000","1,601,000","-1,884,000","2,183,000","-451,000","11,101,000","185,776,000","92,856,000","668,000","1,613,000","-593,000","866,000","-2,110,000","-1,837,000","-6,339,000","576,000","165,000","608,000","294,000","85,000","220,000","13,085,000","474,000","1,265,000","-12,485,000","-2,668,000","-9,214,000","587,000","184,000","201,000","383,000","-190,000"
NormalizedEBITDA,"5,222,000,000","1,497,000,000","1,507,000,000","1,658,000,000","559,000,000","1,279,000,000","1,157,000,000","1,036,000,000","983,000,000","920,000,000","1,143,000,000","639,000,000","631,000,000","849,000,000","733,000,000","703,000,000","649,000,000","869,000,000","554,000,000","709,000,000","655,000,000","750,000,000","684,000,000","573,000,000","476,000,000","471,300,000","473,500,000","593,600,000","367,100,000","523,400,000","425,900,000","465,000,000","435,800,000","390,900,000","475,900,000","338,000,000","433,400,000","429,000,000","443,900,000","441,800,000","387,600,000","498,300,000","438,000,000","414,500,000","368,300,000","419,600,000","485,700,000","329,200,000","336,600,000","236,100,000","231,400,000","210,000,000","174,700,000","210,665,000","240,821,000","293,760,000","297,785,000","357,454,000","128,348,000","205,082,000","302,426,000","278,542,000","281,220,000","262,224,000","203,715,000","82,717,000","72,209,000","58,889,000","52,509,000","72,636,000","63,694,000","53,907,000","46,410,000","51,727,000","58,162,000","46,387,000","43,253,000","60,912,000","54,157,000","49,438,000","37,603,000","59,319,000","54,148,000","36,040,000"
TaxRateForCalcs,"0.27","0.3","0.2","0.27","0.21","0.02","0.27","0.13","0.27","0.104","0.23","0.201","0.17","0.215","0.18","0.18","0.15","0.4","0.4","0.4","0.35","0.351","0.35","0.35","0.35","0.367","0.36","0.39","0.33","0.326","0.31","0.3","0.33","0.35","0.35","0.3","0.33","0.34","0.34","0.291","0.338","0.316","0.306","0.32","0.351","0.305","0.362","0.37","0.37","0.363","0.345","0.345","0.345","0.324","0.367","0.354","0.366","0.37","0.37","0.369","0.372","0.371","0.358","0.383","0.383","0.387","0.4","0.376","0.376","0.305","0.37","0.37","0.37","0.365","0.372","0.372","0.373","0.383","0.386","0.383","0.382","0.399","0.39","0.39"
TaxEffectOfUnusualItems,"-54,540,000","0","-40,400,000","0","0","-2,666,666.667","0","0","0","0","-20,010,000","0","0","0","-17,100,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8,219,457.598","-509,896.73","-524,030.317","-7,060,053.619","-23,726,203.209","-214,358.736","-64,074.65","1,156,769.437","-3,512,987.013","-49,612,321.563","-4,657,655.172","-1,961,917.443","-49,496,875","482,621.083","1,897,379.913","413,872.832","518,921.881","-691,796.46","773,006.334","-165,068.813","4,107,293.336","68,737,050.632","34,282,835.978","248,497.43","598,270.98","-212,101.112","331,674.686","-808,140.013","-710,284.391","-2,535,600","216,684.569","62,069.621","185,408.05","108,782.934","31,449.27","81,397.987","4,778,388.052","176,563.644","471,204.033","-4,650,871.333","-1,020,553.585","-3,559,773.33","224,534.57","70,379.805","80,134.288","149,364.173","-74,102.361"
