name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
BasicEPS,,"0.08","0.24","1.02","0.21","0.42","0.44","0.4","0.55","0.68","0.35","1.33","0.53","0.38","0.16","0.3","-0.01","-1.99","0.38","0.65","0.37","0.52","0.37","0.66","0.42","0.34","0.43","0.44","0.38","0.38","0.41","0.55","0.33","0.205","0.36","0.415","0.32",,"0.275","0.385","0.285",,"0.3","0.315","0.375",,"0.22","0.125","0.2",,"0.11","0.215","0.14",,"0.22","0.08","0.06",,"0.015","0.13","0.035",,"-0.135","0.025","0.02",,"0.002","0.005",,,,,
DilutedEPS,,"0.08","0.24","1.01","0.21","0.42","0.44","0.4","0.55","0.67","0.35","1.33","0.53","0.38","0.16","0.3","-0.01","-1.99","0.38","0.64","0.37","0.52","0.36","0.66","0.42","0.34","0.43","0.44","0.37","0.38","0.41","0.545","0.33","0.203","0.355","0.41","0.315",,"0.275","0.38","0.285",,"0.295","0.31","0.37",,"0.215","0.125","0.195",,"0.11","0.215","0.14",,"0.22","0.08","0.06",,"0.015","0.13","0.035",,"-0.135","0.025","0.02",,"0.002","0.005",,,,,
BasicAverageShares,,"507,000,000","506,000,000","506,000,000","495,000,000","489,000,000","505,000,000","508,000,000","517,000,000","527,000,000","535,000,000","528,000,000","524,000,000","524,000,000","523,000,000","523,000,000","422,000,000","381,000,000","381,000,000","384,000,000","389,000,000","393,000,000","395,000,000","404,000,000","413,000,000","428,000,000","432,000,000","432,000,000","439,000,000","442,000,000","449,000,000","302,900,000","312,500,000","320,000,000","328,400,000","336,300,000","339,100,000",,"338,450,000","354,650,000","368,000,000",,"543,000,000","556,000,000","564,000,000",,"569,880,000","570,000,000","569,000,000",,"566,000,000","563,260,975","562,521,952",,"562,521,276","562,490,791","562,258,942",,"561,490,507","560,732,419","560,491,000",,"560,401,395","560,401,924","560,404,497",,"560,439,880","560,480,790",,,,,
DilutedAverageShares,,"663,000,000","663,000,000","664,000,000","667,000,000","657,000,000","672,000,000","674,000,000","685,000,000","702,000,000","713,000,000","716,000,000","714,000,000","715,000,000","713,000,000","712,000,000","609,000,000","568,000,000","571,000,000","578,000,000","588,000,000","595,000,000","602,000,000","616,000,000","630,000,000","648,000,000","653,000,000","655,000,000","667,000,000","666,000,000","682,000,000","692,000,000","704,000,000","708,000,000","718,000,000","726,000,000","734,000,000",,"750,000,000","768,000,000","780,000,000",,"802,000,000","820,000,000","828,000,000",,"862,000,000","862,000,000","858,000,000",,"854,000,000","848,000,000","844,000,000",,"604,000,000","562,384,000",,,,,,,,,,,"560,398,000","560,398,000",,,,,
TotalOperatingIncomeAsReported,"2,012,000,000","508,000,000","329,000,000","779,000,000","396,000,000","488,000,000","531,000,000","717,000,000","779,000,000","705,000,000","619,000,000","911,000,000","774,000,000","711,000,000","369,000,000","650,000,000","204,000,000","-837,000,000","433,000,000","630,000,000","487,000,000","525,000,000","458,000,000","586,000,000","489,000,000","441,000,000","505,000,000","557,000,000","482,000,000","476,000,000","511,000,000","640,000,000","434,000,000","521,000,000","499,000,000","564,000,000","414,000,000","481,000,000","438,000,000","487,000,000","446,000,000","421,000,000","426,000,000","445,000,000","507,000,000","394,000,000","312,000,000","372,000,000","283,000,000","292,000,000","215,000,000","486,000,000","242,000,000","284,000,000","296,000,000","573,000","-7,629,000","-161,960,000","-1,553,000","-2,929,000","-1,201,000","-8,678,000","-97,350,000","-6,215,000","-2,857,000","2,106,000","-1,403,000","-4,982,000","96,766,000","1,894,000","3,464,000","5,663,000","77,804,000"
TotalExpenses,"10,218,000,000","2,675,000,000","2,814,000,000","2,348,000,000","2,381,000,000","2,296,000,000","1,977,000,000","1,779,000,000","1,889,000,000","2,163,000,000","1,896,000,000","1,967,000,000","1,928,000,000","2,000,000,000","1,999,000,000","2,092,000,000","1,862,000,000","1,342,000,000","1,207,000,000","1,103,000,000","1,102,000,000","1,191,000,000","1,091,000,000","1,083,000,000","1,079,000,000","1,172,000,000","1,048,000,000","1,076,000,000","1,046,000,000","1,129,000,000","1,046,000,000","996,000,000","974,000,000","1,011,000,000","894,000,000","894,000,000","741,000,000","717,000,000","637,000,000","653,000,000","656,000,000","807,000,000","667,000,000","618,000,000","443,000,000","614,000,000","599,000,000","591,000,000","593,000,000","401,000,000","635,000,000","607,000,000","572,000,000","606,000,000","536,000,000","193,748,000","195,677,000","339,590,000","179,274,000","180,149,000","175,083,000","199,403,000","263,593,000","172,004,000","156,425,000","168,048,000","169,337,000","183,001,000","504,705,000","170,977,000","148,460,000","154,814,000","449,558,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,006,000,000","38,000,000","156,000,000","672,000,000","140,000,000","271,000,000","300,000,000","271,000,000","377,000,000","476,000,000","262,000,000","947,000,000","384,000,000","269,000,000","117,000,000","216,000,000","-8,000,000","-1,144,000,000","218,000,000","374,000,000","215,000,000","304,000,000","219,000,000","408,000,000","263,000,000","219,000,000","279,000,000","286,000,000","250,000,000","250,000,000","280,000,000","379,000,000","230,000,000","289,000,000","255,000,000","300,000,000","231,000,000","224,000,000","205,000,000","293,000,000","221,000,000","336,000,000","237,000,000","254,000,000","305,000,000","191,000,000","186,000,000","107,000,000","169,000,000","155,000,000","101,000,000","185,000,000","119,000,000","106,000,000","134,000,000","45,879,000","33,991,000","-170,580,000","7,507,000","74,217,000","20,464,000","5,274,000","-76,633,000","13,734,000","11,615,000","11,235,000","1,189,000","4,027,000","45,629,000","15,745,000","16,186,000","22,257,000","20,851,000"
NormalizedIncome,"934,600,000","181,810,000","102,733,905.579","505,463,888.889","106,558,922.559","250,360,576.923","363,510,000","351,520,000","388,400,000","482,353,463.588","377,910,000","964,520,000","422,690,000","351,921,052.632","293,320,000","316,500,000","194,940,000","-314,200,000","291,600,000","403,600,000","287,000,000","256,306,521.739","257,500,000","411,240,000","267,260,000","255,239,067.055","280,380,000","337,680,000","270,800,000","302,293,956.044","281,950,000","362,750,000","242,810,000","295,949,891.068","244,020,000","303,720,000","267,600,000","175,250,000","227,553,008.596","298,580,952.381","254,202,346.041","253,947,826.087","242,564,383.562","255,276,381.91","310,410,199.557","216,712,933.754","181,582,995.951","233,026,490.066","175,290,909.091","325,481,012.658","99,696,774.194","34,200,000","115,813,471.503","122,635,359.116","107,000,000","45,687,902.807","-9,498,550","-12,125,398.965","5,858,348.055","-9,192,950","-852,292.854","7,467,000","-19,960,600","-5,986,800","-2,258,800","-59,134,090.144","181,000","4,210,000","45,629,000","259,000","2,381,932.283","22,257,000","20,851,000"
InterestIncome,"18,000,000","14,000,000","1,000,000","2,000,000","1,000,000","4,000,000","1,000,000","1,000,000",,"4,000,000","9,000,000","0",,"0","0",,"15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"633,000,000","154,000,000","159,000,000","157,000,000","163,000,000","163,000,000","161,000,000","161,000,000","163,000,000","162,000,000","163,000,000","161,000,000","182,000,000","171,000,000","185,000,000","196,000,000","177,000,000","157,000,000","136,000,000","91,000,000","91,000,000","86,000,000","91,000,000","91,000,000","85,000,000","82,000,000","82,000,000","77,000,000","89,000,000","81,000,000","83,000,000","83,000,000","81,000,000","78,000,000","80,000,000","80,000,000","68,000,000","64,000,000","68,000,000","61,000,000","55,000,000","54,000,000","56,000,000","49,000,000","49,000,000",,,,"58,000,000",,,"60,000,000","57,000,000",,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-615,000,000","-140,000,000","-158,000,000","-155,000,000","-162,000,000","-159,000,000","-160,000,000","-160,000,000","-163,000,000","-158,000,000","-154,000,000","-161,000,000","-182,000,000","-171,000,000","-185,000,000","-196,000,000","-162,000,000","-136,000,000","-136,000,000","-91,000,000","-91,000,000","-86,000,000","-91,000,000","-91,000,000","-85,000,000","-82,000,000","-82,000,000","-77,000,000","-89,000,000","-81,000,000","-83,000,000","-83,000,000","-81,000,000","-78,000,000","-80,000,000","-80,000,000","-68,000,000","-64,000,000","-68,000,000","-61,000,000","-55,000,000","-54,000,000","-56,000,000","-49,000,000","-49,000,000","-48,000,000","-49,000,000","-48,000,000","-58,000,000","-67,000,000","-66,000,000","-60,000,000","-57,000,000",,"-61,000,000",,,,,,,,,,,,,,,,,,"-40,734,000"
EBIT,"2,066,000,000","337,000,000","392,000,000","877,000,000","460,000,000","579,000,000","480,000,000","617,000,000","700,000,000","725,000,000","607,000,000","877,000,000","753,000,000","665,000,000","363,000,000","563,000,000","160,000,000","-893,000,000","300,000,000","564,000,000","367,000,000","546,000,000","412,000,000","601,000,000","465,000,000","425,000,000","495,000,000","505,000,000","464,000,000","445,000,000","525,000,000","675,000,000","430,000,000","537,000,000","499,000,000","561,000,000","445,000,000","469,000,000","417,000,000","481,000,000","396,000,000","399,000,000","421,000,000","447,000,000","500,000,000","154,000,000","327,000,000","372,000,000","278,000,000","563,000,000","219,000,000","506,000,000","250,000,000","298,000,000","309,000,000","729,000","-6,372,000","-161,391,000","-1,361,000","-2,929,000","-1,201,000","-549,000","-93,717,000","-6,215,000","-2,857,000","6,218,000","-1,403,000","-4,982,000","96,766,000","1,894,000","3,464,000","5,663,000","77,804,000"
EBITDA,"7,149,000,000"
ReconciledCostOfRevenue,"1,119,000,000","301,000,000","310,000,000","282,000,000","226,000,000","291,000,000","240,000,000","159,000,000","214,000,000","262,000,000","214,000,000","257,000,000","233,000,000","181,000,000","934,000,000","995,000,000","1,060,000,000","232,000,000","183,000,000","182,000,000","149,000,000","165,000,000","163,000,000","180,000,000","151,000,000","174,000,000","157,000,000","145,000,000","158,000,000","124,000,000","151,000,000","160,000,000","132,000,000","135,000,000","127,000,000","126,000,000","111,000,000","328,000,000","297,000,000","314,000,000","311,000,000","330,000,000","342,000,000","288,000,000","273,000,000","291,000,000","610,000,000","89,000,000","84,000,000","298,000,000","257,000,000","257,000,000","253,000,000","322,000,000","97,301,000","137,912,000","138,060,000","128,860,000","122,539,000","121,609,000","118,026,000","135,757,000","111,503,000","109,623,000","97,599,000","110,072,000","109,323,000","115,590,000","230,319,000","105,209,000","91,268,000","96,063,000","196,518,000"
ReconciledDepreciation,"5,083,000,000","1,305,000,000","1,560,000,000","1,114,000,000","1,104,000,000","1,196,000,000","1,104,000,000","985,000,000","1,030,000,000","1,108,000,000","1,022,000,000","1,001,000,000","1,069,000,000","1,162,000,000","2,921,000,000","410,000,000","193,000,000","603,000,000","567,000,000","532,000,000","538,000,000","563,000,000","509,000,000","503,000,000","520,000,000","553,000,000","497,000,000","501,000,000","488,000,000","560,000,000","463,000,000","430,000,000","433,000,000","426,000,000","388,000,000","389,000,000","263,000,000","895,000,000","26,000,000","31,000,000","30,000,000","875,000,000","30,000,000","30,000,000","30,000,000","32,000,000","-317,000,000","198,000,000","219,000,000","37,000,000","40,000,000","40,000,000","38,000,000","-16,000,000","214,699,000","16,761,000","16,540,000","17,570,000","17,176,000","17,415,000","15,571,000","19,934,000","16,036,000","16,304,000","15,655,000","21,489,000","17,884,000","20,243,000","16,761,000","24,075,000","18,304,000","19,174,000","16,052,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,006,000,000","38,000,000","156,000,000","672,000,000","140,000,000","271,000,000","300,000,000","271,000,000","377,000,000","476,000,000","262,000,000","947,000,000","384,000,000","269,000,000","117,000,000","216,000,000","-8,000,000","-1,144,000,000","218,000,000","374,000,000","215,000,000","304,000,000","219,000,000","408,000,000","263,000,000","219,000,000","279,000,000","286,000,000","250,000,000","250,000,000","280,000,000","379,000,000","230,000,000","289,000,000","255,000,000","300,000,000","231,000,000","224,000,000","214,000,000","293,000,000","221,000,000","336,000,000","238,000,000","254,000,000","305,000,000","194,000,000","161,000,000","107,000,000","169,000,000","155,000,000","101,000,000","185,000,000","119,000,000","105,000,000","94,000,000","45,879,000","33,991,000","-170,580,000","7,507,000","74,217,000","20,464,000","5,274,000","-76,633,000","13,734,000","11,615,000","11,235,000","1,189,000","4,027,000","45,629,000","15,745,000","16,186,000","22,257,000","20,851,000"
TotalUnusualItemsExcludingGoodwill,"85,000,000","-197,000,000","63,000,000","167,000,000","52,000,000","27,000,000","-87,000,000","-122,000,000","-15,000,000","-7,000,000","-173,000,000","-24,000,000","-53,000,000","-137,000,000","-232,000,000","-150,000,000","-278,000,000","-1,383,000,000","-115,000,000","-37,000,000","-90,000,000","71,000,000","-55,000,000","-4,000,000","-6,000,000","-55,000,000","-2,000,000","-76,000,000","-32,000,000","-81,000,000","-3,000,000","25,000,000","-21,000,000","-11,000,000","18,000,000","-6,000,000","-60,000,000","75,000,000","-22,000,000","-8,000,000","-51,000,000","84,000,000","-7,000,000","-2,000,000","-8,000,000","-36,000,000","-31,000,000","-173,000,000","-8,000,000","-259,000,000","2,000,000","232,000,000","5,000,000","-28,000,000","-20,000,000","317,000","66,907,000","-163,180,000","2,546,000","128,323,000","30,888,000","-3,655,000","-94,454,000","32,868,000","23,123,000","78,167,000","1,680,000","-305,000",,"25,810,000","20,075,000",,
TotalUnusualItems,"85,000,000","-197,000,000","63,000,000","167,000,000","52,000,000","27,000,000","-87,000,000","-122,000,000","-15,000,000","-7,000,000","-173,000,000","-24,000,000","-53,000,000","-137,000,000","-232,000,000","-150,000,000","-278,000,000","-1,383,000,000","-115,000,000","-37,000,000","-90,000,000","71,000,000","-55,000,000","-4,000,000","-6,000,000","-55,000,000","-2,000,000","-76,000,000","-32,000,000","-81,000,000","-3,000,000","25,000,000","-21,000,000","-11,000,000","18,000,000","-6,000,000","-60,000,000","75,000,000","-22,000,000","-8,000,000","-51,000,000","84,000,000","-7,000,000","-2,000,000","-8,000,000","-36,000,000","-31,000,000","-173,000,000","-8,000,000","-259,000,000","2,000,000","232,000,000","5,000,000","-28,000,000","-20,000,000","317,000","66,907,000","-163,180,000","2,546,000","128,323,000","30,888,000","-3,655,000","-94,454,000","32,868,000","23,123,000","78,167,000","1,680,000","-305,000",,"25,810,000","20,075,000",,
NormalizedEBITDA,"7,064,000,000","1,839,000,000","1,889,000,000","1,824,000,000","1,512,000,000","1,748,000,000","1,671,000,000","1,724,000,000","1,745,000,000","1,840,000,000","1,802,000,000","1,902,000,000","1,875,000,000","1,964,000,000","3,516,000,000","1,123,000,000","631,000,000","1,093,000,000","982,000,000","1,133,000,000","995,000,000","1,038,000,000","976,000,000","1,108,000,000","991,000,000","1,033,000,000","994,000,000","1,082,000,000","984,000,000","1,086,000,000","991,000,000","1,080,000,000","884,000,000","974,000,000","869,000,000","956,000,000","768,000,000","1,289,000,000","466,000,000","520,000,000","477,000,000","1,190,000,000","458,000,000","479,000,000","538,000,000","222,000,000","390,000,000","743,000,000","505,000,000","859,000,000","257,000,000","314,000,000","283,000,000","366,000,000","543,699,000","17,173,000","-56,739,000","19,359,000","13,269,000","-113,837,000","-16,518,000","23,040,000","16,773,000","-22,779,000","-10,325,000","-50,460,000","14,801,000","15,566,000","125,587,000","159,000","1,693,000","24,837,000","108,637,000"
TaxRateForCalcs,"0.16","0.27","0.155","0.003","0.357","0.236","0.27","0.34","0.24","0.092","0.33","0.27","0.27","0.395","0.24","0.33","0.27","0.4","0.36","0.2","0.2","0.328","0.3","0.19","0.29","0.341","0.31","0.32","0.35","0.354","0.35","0.35","0.39","0.368","0.39","0.38","0.39","0.35","0.384","0.302","0.349","0.023","0.348","0.362","0.324","0.369","0.336","0.272","0.214","0.342","0.348","0.35","0.363","0.37","0.35","0.397","0.35","0.029","0.352","0.35","0.31","0.4","0.4","0.4","0.4","0.1","0.4","0.4","0.4","0.4","0.312","0.337","0.4"
TaxEffectOfUnusualItems,"13,600,000","-53,190,000","9,733,905.579","463,888.889","18,558,922.559","6,360,576.923","-23,490,000","-41,480,000","-3,600,000","-646,536.412","-57,090,000","-6,480,000","-14,310,000","-54,078,947.368","-55,680,000","-49,500,000","-75,060,000","-553,200,000","-41,400,000","-7,400,000","-18,000,000","23,306,521.739","-16,500,000","-760,000","-1,740,000","-18,760,932.945","-620,000","-24,320,000","-11,200,000","-28,706,043.956","-1,050,000","8,750,000","-8,190,000","-4,050,108.932","7,020,000","-2,280,000","-23,400,000","26,250,000","-8,446,991.404","-2,419,047.619","-17,797,653.959","1,947,826.087","-2,435,616.438","-723,618.09","-2,589,800.443","-13,287,066.246","-10,417,004.049","-46,973,509.934","-1,709,090.909","-88,518,987.342","696,774.194","81,200,000","1,813,471.503","-10,364,640.884","-7,000,000","125,902.807","23,417,450","-4,725,398.965","897,348.055","44,913,050","9,571,707.146","-1,462,000","-37,781,600","13,147,200","9,249,200","7,797,909.856","672,000","-122,000","0","10,324,000","6,270,932.283","0","0"
